date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets
2018-07-30,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Kukushkin M.,Moutet C.,87.0,109.0,669.0,502.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,56,3.0
2018-07-30,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Hurkacz H.,Ivashka I.,120.0,126.0,474.0,459.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,75,2.0
2018-07-30,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Smyczek T.,Berankis R.,101.0,94.0,544.0,599.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,8,2.0
2018-07-30,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Jaziri M.,Donskoy E.,64.0,76.0,884.0,731.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,41,2.0
2018-07-30,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Novak D.,Rodionov J.,136.0,268.0,423.0,199.0,6.0,4.0,0.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,13,3.0
2018-07-31,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Albot R.,Kovalik J.,98.0,82.0,578.0,701.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,65,2.0
2018-07-31,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Ofner S.,112.0,157.0,491.0,360.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,37,2.0
2018-07-31,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,Carballes Baena R.,53.0,84.0,969.0,686.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,42,3.0
2018-07-31,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Zopp J.,47.0,96.0,997.0,596.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,25,3.0
2018-07-31,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Fabbiano T.,Garanganga T.,106.0,451.0,514.0,81.0,5.0,7.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,22,3.0
2018-07-31,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Basilashvili N.,90.0,35.0,649.0,1215.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,74,2.0
2018-07-31,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Berrettini M.,Simon G.,54.0,40.0,927.0,1060.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,107,3.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Duckworth J.,Kwiatkowski T.S.,654.0,393.0,38.0,100.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,27,2.0
2018-07-31,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Mmoh M.,Escobedo E.,121.0,195.0,469.0,296.0,6.0,3.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,10,3.0
2018-07-31,2018,Generali Open,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,Struff J.L.,81.0,56.0,713.0,920.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,37,2.0
2018-07-31,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Nishioka Y.,Elias G.,247.0,127.0,227.0,458.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,57,2.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,De Minaur A.,Pospisil V.,72.0,92.0,803.0,619.0,6.0,7.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,94,3.0
2018-07-31,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Kokkinakis T.,65.0,164.0,852.0,341.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,110,2.0
2018-07-31,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Ymer E.,Karlovic I.,108.0,113.0,510.0,490.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,8,2.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Baghdatis M.,Paire B.,91.0,55.0,644.0,920.0,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,34,3.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,Watanuki Y.,63.0,287.0,892.0,178.0,3.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,195,3.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Kudla D.,Lacko L.,85.0,75.0,683.0,746.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,32,3.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Murray A.,Mcdonald M.,832.0,80.0,20.0,717.0,3.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,60,3.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Rubin N.,Youzhny M.,152.0,102.0,373.0,540.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,6,2.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Copil M.,Basic M.,93.0,83.0,617.0,695.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,29,2.0
2018-07-31,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Donaldson J.,Thompson J.,62.0,97.0,900.0,589.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,36,2.0
2018-08-01,2018,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,Verdasco F.,53.0,33.0,969.0,1305.0,6.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,42,3.0
2018-08-01,2018,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Klizan M.,Thiem D.,112.0,8.0,491.0,3665.0,6.0,1.0,1.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,37,3.0
2018-08-01,2018,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Berrettini M.,Albot R.,54.0,98.0,927.0,578.0,6.0,3.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,107,3.0
2018-08-01,2018,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Novak D.,66.0,136.0,850.0,423.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,85,2.0
2018-08-01,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Gomez L.,28.0,693.0,1500.0,34.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,92,2.0
2018-08-01,2018,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Istomin D.,Kohlschreiber P.,95.0,29.0,597.0,1475.0,5.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,30,3.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Shapovalov D.,Medvedev D.,26.0,63.0,1530.0,892.0,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,120,3.0
2018-08-01,2018,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Munar J.,Haase R.,88.0,38.0,668.0,1110.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,41,2.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Pouille L.,Millot V.,19.0,291.0,1835.0,174.0,6.0,7.0,6.0,4.0,3.0,0.0,,,,,1.0,1.0,Retired,82,2.0
2018-08-01,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Halys Q.,Muller G.,150.0,104.0,377.0,530.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3,2.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Chung H.,Baghdatis M.,23.0,91.0,1685.0,644.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,56,3.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Copil M.,Chardy J.,93.0,43.0,617.0,1025.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,29,2.0
2018-08-01,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Gunneswaran P.,74.0,177.0,763.0,320.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,97,2.0
2018-08-01,2018,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Daniel T.,Djere L.,81.0,90.0,713.0,649.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,37,2.0
2018-08-01,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,Tomic B.,301.0,153.0,165.0,371.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,39,2.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Zverev M.,Smyczek T.,42.0,101.0,1030.0,544.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,53,2.0
2018-08-01,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Arevalo M.,446.0,145.0,82.0,395.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,34,2.0
2018-08-01,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,Safwat M.,69.0,173.0,815.0,324.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,74,2.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Donaldson J.,32.0,62.0,1399.0,900.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,170,3.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Bolt A.,256.0,166.0,216.0,338.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,49,3.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Herbert P.H.,Krueger M.,78.0,217.0,725.0,260.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,75,2.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Millot V.,Sugita Y.,291.0,73.0,174.0,785.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3,2.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Murray A.,Edmund K.,832.0,18.0,20.0,1950.0,7.0,6.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,60,3.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,1st Round,3,Young D.,Wawrinka S.,234.0,198.0,242.0,290.0,6.0,4.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,27,3.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Duckworth J.,Kubler J.,654.0,105.0,38.0,528.0,1.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,27,3.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Kudla D.,Khachanov K.,85.0,37.0,683.0,1175.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,32,2.0
2018-08-01,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Tiafoe F.,Hurkacz H.,41.0,120.0,1040.0,474.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,95,2.0
2018-08-01,2018,Generali Open,ATP250,Outdoor,Clay,2nd Round,3,Marterer M.,Kukushkin M.,47.0,87.0,997.0,669.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,25,2.0
2018-08-01,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,1st Round,3,Polansky P.,Galan D.E.,122.0,176.0,468.0,321.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,5,3.0
2018-08-02,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,2nd Round,3,Nishioka Y.,Fritz T.,247.0,65.0,227.0,852.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,57,2.0
2018-08-02,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Halys Q.,15.0,150.0,2030.0,377.0,2.0,6.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,129,3.0
2018-08-02,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Querrey S.,301.0,28.0,165.0,1500.0,7.0,5.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,39,3.0
2018-08-02,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Giron M.,4.0,446.0,5395.0,82.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,91,2.0
2018-08-02,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Ymer E.,25.0,108.0,1580.0,510.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,112,2.0
2018-08-02,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,2nd Round,3,Mmoh M.,Polansky P.,121.0,122.0,469.0,468.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,10,2.0
2018-08-02,2018,Generali Open,ATP250,Outdoor,Clay,Quarterfinals,3,Klizan M.,Lajovic D.,112.0,66.0,491.0,850.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,37,3.0
2018-08-02,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Lopez F.,74.0,69.0,763.0,815.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,97,2.0
2018-08-02,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,2nd Round,3,Dzumhur D.,Fabbiano T.,24.0,106.0,1665.0,514.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,74,2.0
2018-08-02,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Nishikori K.,Young D.,20.0,234.0,1800.0,242.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,127,2.0
2018-08-02,2018,Generali Open,ATP250,Outdoor,Clay,Quarterfinals,3,Jarry N.,Berrettini M.,53.0,54.0,969.0,927.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,42,2.0
2018-08-02,2018,Generali Open,ATP250,Outdoor,Clay,Quarterfinals,3,Istomin D.,Marterer M.,95.0,47.0,597.0,997.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,30,2.0
2018-08-02,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Goffin D.,Herbert P.H.,11.0,78.0,3120.0,725.0,6.0,2.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,137,3.0
2018-08-02,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Zverev A.,Jaziri M.,3.0,64.0,5665.0,884.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,226,2.0
2018-08-02,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,De Minaur A.,Johnson S.,72.0,34.0,803.0,1235.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,94,2.0
2018-08-02,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Rublev A.,Paul T.,46.0,256.0,1000.0,216.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,154,2.0
2018-08-02,2018,Citi Open,ATP500,Outdoor,Hard,2nd Round,3,Rubin N.,Isner J.,152.0,9.0,373.0,3490.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,6,2.0
2018-08-02,2018,Generali Open,ATP250,Outdoor,Clay,Quarterfinals,3,Munar J.,Daniel T.,88.0,81.0,668.0,713.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,41,2.0
2018-08-03,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,Quarterfinals,3,Dzumhur D.,Mmoh M.,24.0,121.0,1665.0,469.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,74,2.0
2018-08-03,2018,Generali Open,ATP250,Outdoor,Clay,Semifinals,3,Istomin D.,Jarry N.,95.0,53.0,597.0,969.0,7.0,5.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,30,3.0
2018-08-03,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,Quarterfinals,3,Fognini F.,Nishioka Y.,15.0,247.0,2030.0,227.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,129,2.0
2018-08-03,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Gerasimov E.,4.0,301.0,5395.0,165.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,91,2.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Goffin D.,32.0,11.0,1399.0,3120.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,170,2.0
2018-08-03,2018,Generali Open,ATP250,Outdoor,Clay,Semifinals,3,Klizan M.,Munar J.,112.0,88.0,491.0,668.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,37,2.0
2018-08-03,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Mannarino A.,74.0,25.0,763.0,1580.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,97,2.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Murray A.,Copil M.,832.0,93.0,20.0,617.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,60,3.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Zverev A.,Zverev M.,3.0,42.0,5665.0,1030.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,226,2.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Goffin D.,Tiafoe F.,11.0,41.0,3120.0,1040.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,137,2.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Duckworth J.,32.0,654.0,1399.0,38.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,170,2.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Nishikori K.,Shapovalov D.,20.0,26.0,1800.0,1530.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,127,2.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Rublev A.,Rubin N.,46.0,152.0,1000.0,373.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,154,2.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,De Minaur A.,Chung H.,72.0,23.0,803.0,1685.0,6.0,2.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,94,3.0
2018-08-03,2018,Citi Open,ATP500,Outdoor,Hard,3rd Round,3,Kudla D.,Pouille L.,85.0,19.0,683.0,1835.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,32,3.0
2018-08-04,2018,Citi Open,ATP500,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Murray A.,72.0,832.0,803.0,20.0,,,,,,,,,,,,,Walkover,94,0.0
2018-08-04,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,Semifinals,3,Fognini F.,Norrie C.,15.0,74.0,2030.0,763.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,129,2.0
2018-08-04,2018,Generali Open,ATP250,Outdoor,Clay,The Final,3,Klizan M.,Istomin D.,112.0,95.0,491.0,597.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,37,2.0
2018-08-04,2018,Citi Open,ATP500,Outdoor,Hard,Quarterfinals,3,Rublev A.,Kudla D.,46.0,85.0,1000.0,683.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,154,2.0
2018-08-04,2018,Citi Open,ATP500,Outdoor,Hard,Quarterfinals,3,Zverev A.,Nishikori K.,3.0,20.0,5665.0,1800.0,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,226,3.0
2018-08-04,2018,Citi Open,ATP500,Outdoor,Hard,Semifinals,3,Zverev A.,Tsitsipas S.,3.0,32.0,5665.0,1399.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0
2018-08-04,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,Semifinals,3,Del Potro J.M.,Dzumhur D.,4.0,24.0,5395.0,1665.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,91,2.0
2018-08-05,2018,Citi Open,ATP500,Outdoor,Hard,Semifinals,3,De Minaur A.,Rublev A.,72.0,46.0,803.0,1000.0,5.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,94,3.0
2018-08-05,2018,Citi Open,ATP500,Outdoor,Hard,The Final,3,Zverev A.,De Minaur A.,3.0,72.0,5665.0,803.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0
2018-08-05,2018,Abierto Mexicano Mifel,ATP250,Outdoor,Hard,The Final,3,Fognini F.,Del Potro J.M.,15.0,4.0,2030.0,5395.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,129,2.0
2018-08-06,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Medvedev D.,Sock J.,68.0,19.0,822.0,1850.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,195,3.0
2018-08-06,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Klahn B.,Ferrer D.,116.0,69.0,484.0,820.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,9,2.0
2018-08-06,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Verdasco F.,Gojowczyk P.,31.0,48.0,1305.0,1021.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,96,2.0
2018-08-06,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Fucsovics M.,Sousa J.,51.0,63.0,982.0,866.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,89,2.0
2018-08-06,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Polansky P.,Ebden M.,121.0,52.0,468.0,975.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5,2.0
2018-08-06,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,Donaldson J.,55.0,62.0,920.0,875.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,111,2.0
2018-08-06,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Herbert P.H.,Ramos-Vinolas A.,80.0,40.0,729.0,1065.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,75,3.0
2018-08-06,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Ivashka I.,Sugita Y.,125.0,74.0,459.0,785.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,47,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Verdasco F.,5.0,31.0,4610.0,1305.0,4.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,135,3.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Mannarino A.,32.0,25.0,1270.0,1580.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,92,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Carreno Busta P.,Nishioka Y.,13.0,206.0,2290.0,272.0,6.0,0.0,,,,,,,,,1.0,0.0,Retired,146,1.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Raonic M.,Goffin D.,29.0,11.0,1360.0,3120.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,110,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Schwartzman D.,Edmund K.,12.0,16.0,2470.0,1950.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,165,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Pospisil V.,20.0,94.0,1745.0,619.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,104,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Khachanov K.,Krajinovic F.,38.0,30.0,1175.0,1317.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,141,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Nishikori K.,39.0,22.0,1110.0,1710.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,61,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Harrison R.,Mcdonald M.,57.0,83.0,920.0,717.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,43,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe F.,Cecchinato M.,41.0,21.0,1065.0,1720.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,95,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Djokovic N.,Basic M.,10.0,84.0,3355.0,695.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,216,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Johnson S.,14.0,33.0,2190.0,1235.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,129,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Pouille L.,133.0,18.0,441.0,1870.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,98,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Donskoy E.,Rublev A.,87.0,37.0,688.0,1180.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,24,2.0
2018-08-07,2018,Rogers Masters,Masters 1000,Outdoor,Hard,1st Round,3,Tsitsipas S.,Dzumhur D.,27.0,24.0,1534.0,1665.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,170,2.0
